{'Image': '0011165', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '937', 'Largeur': 644.0, 'Taille': 603428.0, 'cx': 512.0, 'cy': 787.0}
{'Image': '53dc7ef', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '53dc7ef', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '939', 'Largeur': 759.0, 'Taille': 712701.0, 'cx': 1685.0, 'cy': 477.0}
{'Image': '53dc7ef', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '758', 'Largeur': 454.0, 'Taille': 344132.0, 'cx': 1383.0, 'cy': 1017.0}
{'Image': '53dc7ef', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '774', 'Largeur': 378.0, 'Taille': 292572.0, 'cx': 207.0, 'cy': 793.0}
{'Image': '53ec2b9', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '493', 'Largeur': 32.0, 'Taille': 15776.0, 'cx': 1509.0, 'cy': 741.0}
{'Image': '53ec2b9', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '53ec2b9', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1356', 'Largeur': 174.0, 'Taille': 235944.0, 'cx': 746.0, 'cy': 679.0}
{'Image': '53ec2b9', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5401a47', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '352', 'Largeur': 627.0, 'Taille': 220704.0, 'cx': 1348.0, 'cy': 279.0}
{'Image': '5401a47', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '798', 'Largeur': 562.0, 'Taille': 448476.0, 'cx': 1298.0, 'cy': 493.0}
{'Image': '5401a47', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5401a47', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '856', 'Largeur': 654.0, 'Taille': 559824.0, 'cx': 1157.0, 'cy': 972.0}
{'Image': '540e758', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '256', 'Largeur': 7.0, 'Taille': 1792.0, 'cx': 38.0, 'cy': 172.0}
{'Image': '540e758', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '540e758', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1120', 'Largeur': 568.0, 'Taille': 636160.0, 'cx': 1342.0, 'cy': 812.0}
{'Image': '540e758', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1055', 'Largeur': 534.0, 'Taille': 563370.0, 'cx': 1019.0, 'cy': 764.0}
{'Image': '540fde7', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '540fde7', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '540fde7', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '540fde7', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '870', 'Largeur': 1275.0, 'Taille': 1109250.0, 'cx': 1463.0, 'cy': 965.0}
{'Image': '541833b', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1003', 'Largeur': 476.0, 'Taille': 477428.0, 'cx': 1161.0, 'cy': 516.0}
{'Image': '541833b', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '541833b', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '541833b', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '541dabf', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '541dabf', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1047', 'Largeur': 577.0, 'Taille': 604119.0, 'cx': 1058.0, 'cy': 877.0}
{'Image': '541dabf', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '541dabf', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '542837e', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '542837e', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '696', 'Largeur': 704.0, 'Taille': 489984.0, 'cx': 1748.0, 'cy': 909.0}
{'Image': '542837e', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '542837e', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54488de', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '889', 'Largeur': 677.0, 'Taille': 601853.0, 'cx': 673.0, 'cy': 447.0}
{'Image': '54488de', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54488de', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '535', 'Largeur': 1015.0, 'Taille': 543025.0, 'cx': 1209.0, 'cy': 1124.0}
{'Image': '54488de', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '545347e', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '545347e', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1333', 'Largeur': 533.0, 'Taille': 710489.0, 'cx': 1769.0, 'cy': 698.0}
{'Image': '545347e', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '550', 'Largeur': 473.0, 'Taille': 260150.0, 'cx': 1025.0, 'cy': 787.0}
{'Image': '545347e', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '976', 'Largeur': 591.0, 'Taille': 576816.0, 'cx': 829.0, 'cy': 680.0}
{'Image': '54549d3', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1087', 'Largeur': 701.0, 'Taille': 761987.0, 'cx': 723.0, 'cy': 759.0}
{'Image': '54549d3', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54549d3', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54549d3', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5454e61', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '682', 'Largeur': 491.0, 'Taille': 334862.0, 'cx': 1510.0, 'cy': 783.0}
{'Image': '5454e61', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5454e61', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5454e61', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '626', 'Largeur': 568.0, 'Taille': 355568.0, 'cx': 797.0, 'cy': 512.0}
{'Image': '5461c16', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '457', 'Largeur': 372.0, 'Taille': 170004.0, 'cx': 187.0, 'cy': 1040.0}
{'Image': '5461c16', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '544', 'Largeur': 1255.0, 'Taille': 682720.0, 'cx': 1024.0, 'cy': 1128.0}
{'Image': '5461c16', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5461c16', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '748', 'Largeur': 651.0, 'Taille': 486948.0, 'cx': 327.0, 'cy': 375.0}
{'Image': '547a232', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '598', 'Largeur': 946.0, 'Taille': 565708.0, 'cx': 1627.0, 'cy': 1101.0}
{'Image': '547a232', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1010', 'Largeur': 315.0, 'Taille': 318150.0, 'cx': 1719.0, 'cy': 871.0}
{'Image': '547a232', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '935', 'Largeur': 909.0, 'Taille': 849915.0, 'cx': 796.0, 'cy': 663.0}
{'Image': '547a232', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '753', 'Largeur': 305.0, 'Taille': 229665.0, 'cx': 404.0, 'cy': 693.0}
{'Image': '547ad87', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '633', 'Largeur': 403.0, 'Taille': 255099.0, 'cx': 231.0, 'cy': 606.0}
{'Image': '547ad87', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1362', 'Largeur': 723.0, 'Taille': 984726.0, 'cx': 906.0, 'cy': 689.0}
{'Image': '547ad87', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '547ad87', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5481727', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '830', 'Largeur': 708.0, 'Taille': 587640.0, 'cx': 919.0, 'cy': 426.0}
{'Image': '5481727', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '350', 'Largeur': 358.0, 'Taille': 125300.0, 'cx': 1921.0, 'cy': 857.0}
{'Image': '5481727', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5481727', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '203', 'Largeur': 1.0, 'Taille': 203.0, 'cx': 361.0, 'cy': 1265.0}
{'Image': '5488e4d', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5488e4d', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5488e4d', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '647', 'Largeur': 540.0, 'Taille': 349380.0, 'cx': 1121.0, 'cy': 697.0}
{'Image': '5488e4d', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '661', 'Largeur': 361.0, 'Taille': 238621.0, 'cx': 730.0, 'cy': 338.0}
{'Image': '548b7fa', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '548b7fa', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '548b7fa', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1198', 'Largeur': 566.0, 'Taille': 678068.0, 'cx': 1516.0, 'cy': 600.0}
{'Image': '548b7fa', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '548cb15', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '548cb15', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '548cb15', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '788', 'Largeur': 348.0, 'Taille': 274224.0, 'cx': 181.0, 'cy': 403.0}
{'Image': '548cb15', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '228', 'Largeur': 673.0, 'Taille': 153444.0, 'cx': 364.0, 'cy': 1286.0}
{'Image': '5492bb6', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1044', 'Largeur': 761.0, 'Taille': 794484.0, 'cx': 834.0, 'cy': 872.0}
{'Image': '5492bb6', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5492bb6', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5492bb6', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '332', 'Largeur': 891.0, 'Taille': 295812.0, 'cx': 1655.0, 'cy': 1234.0}
{'Image': '5497a47', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5497a47', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5497a47', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '826', 'Largeur': 382.0, 'Taille': 315532.0, 'cx': 894.0, 'cy': 885.0}
{'Image': '5497a47', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5499691', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1036', 'Largeur': 353.0, 'Taille': 365708.0, 'cx': 1897.0, 'cy': 609.0}
{'Image': '5499691', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5499691', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5499691', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54e7e65', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54e7e65', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54e7e65', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '865', 'Largeur': 456.0, 'Taille': 394440.0, 'cx': 1642.0, 'cy': 968.0}
{'Image': '54e7e65', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1132', 'Largeur': 369.0, 'Taille': 417708.0, 'cx': 558.0, 'cy': 567.0}
{'Image': '54f3687', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54f3687', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '705', 'Largeur': 721.0, 'Taille': 508305.0, 'cx': 1080.0, 'cy': 1048.0}
{'Image': '54f3687', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '298', 'Largeur': 370.0, 'Taille': 110260.0, 'cx': 565.0, 'cy': 1107.0}
{'Image': '54f3687', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '475', 'Largeur': 361.0, 'Taille': 171475.0, 'cx': 527.0, 'cy': 1147.0}
{'Image': '54f545a', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '638', 'Largeur': 630.0, 'Taille': 401940.0, 'cx': 615.0, 'cy': 615.0}
{'Image': '54f545a', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '54f545a', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '290', 'Largeur': 360.0, 'Taille': 104400.0, 'cx': 644.0, 'cy': 1255.0}
{'Image': '54f545a', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '329', 'Largeur': 88.0, 'Taille': 28952.0, 'cx': 205.0, 'cy': 175.0}
{'Image': '550b4b2', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '550b4b2', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '550b4b2', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '550b4b2', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1140', 'Largeur': 157.0, 'Taille': 178980.0, 'cx': 1367.0, 'cy': 816.0}
{'Image': '550fbec', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '580', 'Largeur': 598.0, 'Taille': 346840.0, 'cx': 482.0, 'cy': 1110.0}
{'Image': '550fbec', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '656', 'Largeur': 604.0, 'Taille': 396224.0, 'cx': 369.0, 'cy': 587.0}
{'Image': '550fbec', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '550fbec', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '551efa2', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '551efa2', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '551efa2', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '809', 'Largeur': 1.0, 'Taille': 809.0, 'cx': 529.0, 'cy': 862.0}
{'Image': '551efa2', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5526689', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '903', 'Largeur': 620.0, 'Taille': 559860.0, 'cx': 1501.0, 'cy': 936.0}
{'Image': '5526689', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '581', 'Largeur': 828.0, 'Taille': 481068.0, 'cx': 1397.0, 'cy': 1110.0}
{'Image': '5526689', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '983', 'Largeur': 682.0, 'Taille': 670406.0, 'cx': 364.0, 'cy': 614.0}
{'Image': '5526689', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '874', 'Largeur': 699.0, 'Taille': 610926.0, 'cx': 355.0, 'cy': 441.0}
{'Image': '5526965', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5526965', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1386', 'Largeur': 677.0, 'Taille': 938322.0, 'cx': 1486.0, 'cy': 707.0}
{'Image': '5526965', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5526965', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5530c6e', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '474', 'Largeur': 1.0, 'Taille': 474.0, 'cx': 624.0, 'cy': 777.0}
{'Image': '5530c6e', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5530c6e', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5530c6e', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '579', 'Largeur': 1041.0, 'Taille': 602739.0, 'cx': 1549.0, 'cy': 1111.0}
{'Image': '554a149', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '554a149', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '669', 'Largeur': 1060.0, 'Taille': 709140.0, 'cx': 1376.0, 'cy': 336.0}
{'Image': '554a149', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '554a149', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '459', 'Largeur': 1.0, 'Taille': 459.0, 'cx': 264.0, 'cy': 759.0}
{'Image': '5565977', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '218', 'Largeur': 268.0, 'Taille': 58424.0, 'cx': 1298.0, 'cy': 1278.0}
{'Image': '5565977', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '642', 'Largeur': 950.0, 'Taille': 609900.0, 'cx': 1584.0, 'cy': 1078.0}
{'Image': '5565977', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '738', 'Largeur': 585.0, 'Taille': 431730.0, 'cx': 515.0, 'cy': 378.0}
{'Image': '5565977', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '290', 'Largeur': 10.0, 'Taille': 2900.0, 'cx': 1200.0, 'cy': 200.0}
{'Image': '5568762', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '163', 'Largeur': 2.0, 'Taille': 326.0, 'cx': 319.0, 'cy': 387.0}
{'Image': '5568762', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5568762', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5568762', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '750', 'Largeur': 1799.0, 'Taille': 1349250.0, 'cx': 1177.0, 'cy': 876.0}
{'Image': '556c8a9', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '556c8a9', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '419', 'Largeur': 727.0, 'Taille': 304613.0, 'cx': 1737.0, 'cy': 1175.0}
{'Image': '556c8a9', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '556c8a9', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '556e494', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '556e494', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '736', 'Largeur': 1094.0, 'Taille': 805184.0, 'cx': 1068.0, 'cy': 492.0}
{'Image': '556e494', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '505', 'Largeur': 846.0, 'Taille': 427230.0, 'cx': 1035.0, 'cy': 1117.0}
{'Image': '556e494', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5571156', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '456', 'Largeur': 54.0, 'Taille': 24624.0, 'cx': 118.0, 'cy': 730.0}
{'Image': '5571156', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '5571156', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '463', 'Largeur': 547.0, 'Taille': 253261.0, 'cx': 790.0, 'cy': 708.0}
